kepid,teff,teff_err,logg,logg_err,fe,fe_err,vsini,comments,binflag,rad,radep,radem,rade,dis,disep,disem,tm_designation,kepmag,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,sb2flag,visflag,astflag,parflag,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,flag,zpt,parallax_zpcorrected
7383120,6089.37731,100,4.177624366,0.1,-0.111937866,0.06,3.537440127,fit looks good,False,1.4362664650373196,0.0571037699612184,0.0544084099782415,0.05575608996972995,264.4859598595986,0.689301213012186,0.687576875768741,2MASS J19485701+4258312,10.902,9.87,0.021,9.61,0.017,9.557,0.014,1636042515805110273,Gaia EDR3 2078704801941044864,2078704801941044864,573278590,2016.0,297.23764373347365,0.007876846,42.97527912520123,0.009823315,3.7618214453199776,0.009936981,378.56784,19.4768,15.960528942426372,0.011033998,-11.16276416563297,0.012695943,0.0517207,0.15385368,-0.049346697,-0.07283655,0.23994996,-0.07903166,-0.3057416,-0.07304118,-0.18347716,0.087983035,388,388,384,4,-4.575423,628.7098,0.059106644,5.161289,31,False,1.571647,,,,,,,,44,28,0.018176496,48,19,1,0.009291126,15.078976,0,0,0.8376757,,,,,,,,,False,388,855219.7759937843,103.028625,8300.798,10.857173,47,473187.32835969,198.90457,2378.9666,11.150959,46,550449.3555368888,137.4536,4004.6194,10.396102,0.0,0.0,0.0,0.0,0.0,1.1969283,0.75485706,0.29378605,0.461071,-11.172646,2.4492524,2,6250.0,4.0,-0.25,77.14534921765996,8.577107117580598,315.7962172912879,62.15243494694887,False,False,False,False,264.36862,263.68442,265.08768,264.61945,264.00107,265.2606,10033.0,-0.01916,3.7809814453199775
7422905,5992.576902,100,4.409282866,0.1,-0.15148365,0.06,1.713471201,fit looks good,False,1.0635395846104527,0.0427523585324536,0.040675469973362,0.0417139142529078,126.3580625806258,0.1700737007370065,0.1700619406193908,2MASS J18542790+4303034,9.932,8.92,0.018,8.653,0.022,8.625,0.013,1636042515805110273,Gaia EDR3 2105081329971833984,2105081329971833984,294650905,2016.0,283.6161842216999,0.009002388,43.05085020285928,0.010782528,7.898146398230208,0.010753528,734.4702,20.77959,-6.619647164564622,0.012480742,-19.696995786379183,0.0132854525,-0.11763309,-0.009173122,-0.0210531,-0.035185892,-0.0091434615,-0.04837998,-0.29284257,-0.22702,-0.10535134,-0.062794454,383,383,382,1,-0.79411286,780.24756,0.0844875,10.462116,31,False,1.5778619,,,,,,,,43,28,0.018881856,46,18,0,0.014348854,30.01757,0,0,0.9703445,,,,,,,,,False,384,2094108.9462319096,263.08588,7959.7925,9.884869,41,1169511.6506333405,345.6539,3383.4758,10.16853,45,1335314.6348062963,291.62534,4578.8706,9.433936,0.0,0.0,0.0,0.0,0.0,1.1961299,0.73459435,0.28366184,0.4509325,-31.539515,0.623068,4,6250.0,4.5,0.0,72.878103996609,17.619064101851276,294.35321286256453,65.34303897453964,False,False,False,False,126.359,126.21943,126.50555,126.41137,126.22988,126.596855,10033.0,-0.01589,7.914036398230207
7434909,5975.991172,100,4.266472122,0.1,0.170689802,0.06,2.287798837,fit looks good,False,1.214918510886382,0.0491165416917926,0.046752055812161,0.0479342987519768,230.7717517175172,0.5759067990679512,0.574586785867865,2MASS J19143664+4304259,11.065,9.966,0.023,9.696,0.02,9.636,0.014,1636042515805110273,Gaia EDR3 2102935873549417728,2102935873549417728,1375660779,2016.0,288.6527248862783,0.009417354,43.07411129685538,0.01089881,4.303321966296804,0.010906073,394.58035,45.84882,8.353009629177432,0.0123276785,45.08150004741392,0.014195652,-0.15915772,-0.11634504,0.030943075,-0.059125915,0.04060058,-0.053348318,-0.25206214,0.0064765844,-0.054299492,-0.2028864,334,334,329,5,-4.8761215,635.82513,0.07912122,9.605728,31,True,1.560705,,,,,,,,38,26,0.020660227,43,18,1,0.010147,179.1496,0,0,0.81373936,,,,,,,,,False,345,735673.3699661142,114.46111,6427.278,11.020655,41,400423.1591646263,205.40366,1949.4452,11.332244,40,482777.8231878769,146.3271,3299.3057,10.5385275,0.0,0.0,0.0,1.0,0.0,1.2005341,0.79371643,0.31158924,0.4821272,-60.41589,0.31647453,5,5750.0,4.5,-0.5,74.3640772517083,14.228512577572388,302.7415713811962,64.40777846864471,False,False,False,False,230.63863,229.96004,231.34969,230.75172,230.26282,231.18684,10033.0,-0.030029,4.333350966296804
7447105,6316.477999,100,4.529610689,0.1,0.138616414,0.06,18.81302321,fit looks good,False,1.1728036365608971,0.0451928639803667,0.0432417316658206,0.04421729782309365,208.5489674896749,0.457069570695694,0.456299562995639,2MASS J19295357+4300259,10.653,9.667,0.021,9.464,0.017,9.426,0.015,1636042515805110273,Gaia EDR3 2125862512056323456,2125862512056323456,1089885657,2016.0,292.4733140218559,0.009508534,43.00731246779796,0.009487102,4.780422542808816,0.010601526,450.91833,28.33839,16.635938338821425,0.013250102,22.94144516060492,0.011870647,-0.15520352,0.007211424,0.13807687,-0.047647167,0.040112685,-0.03832386,-0.06669723,-0.08257601,-0.07287263,-0.22076046,326,326,325,1,-0.5209169,669.52893,0.07030347,7.1071134,31,False,1.5818417,,,,,,,,37,26,0.019453503,40,13,3,0.013055749,130.7301,0,0,0.9784455,,,,,,,,,False,331,1087503.3715473844,413.5035,2629.9736,10.596291,36,611906.6525134785,682.5566,896.4922,10.871829,37,681692.7314035654,539.8962,1262.6367,10.163924,0.0,22.0,0.0,22.0,0.0,1.189513,0.7079048,0.27553844,0.43236637,-21.467966,1.0492874,9,6000.0,4.5,0.0,75.52119097521187,11.673338258708291,308.7206243316567,63.4568123686192,False,False,False,False,208.5287,208.02873,209.0039,208.57994,208.1701,208.99144,10033.0,-0.014665,4.795087542808816
7465902,6171.701442,100,4.251591122,0.1,0.173544494,0.06,6.528542017,fit looks good,False,1.4328809365589747,0.0571900132693401,0.0545895859772593,0.055889799623299694,196.06364413644135,1.3414449144491414,1.3269007690076933,2MASS J19484704+4303485,10.168,9.186000000000002,0.021,8.942,0.017,8.885,0.014,1636042515805110273,Gaia EDR3 2078708267969686016,2078708267969686016,79812321,2016.0,297.1958985488199,0.028502464,43.06329541892895,0.03494268,5.084901952957778,0.035039254,145.12015,41.8282,-14.252248979989572,0.03779769,-39.3252045407231,0.049441922,0.072945066,0.029976392,-0.08067391,-0.058350418,0.108034454,-0.075169876,-0.3062692,-0.11641633,-0.10156364,0.12353434,374,374,373,1,41.416718,7309.551,0.39392483,204.52005,31,False,1.5796446,,,,,,,,42,25,0.07021107,46,22,3,0.0055618966,42.681236,0,0,2.8648994,,,,,,,,,False,360,1714724.0401165555,246.03276,6969.4946,10.101881,44,962735.2137702834,308.16016,3124.1392,10.379775,42,1083215.226270869,202.33649,5353.5337,9.661109,0.0,0.0,0.0,0.0,0.0,1.193166,0.7186661,0.27789402,0.44077206,-17.835167,0.6569539,9,6500.0,4.5,0.0,77.20786759941343,8.646802779763007,315.8095719369247,62.24538438049094,False,False,False,False,196.63577,195.11337,197.89252,196.0282,194.39319,197.72862,10033.0,-0.01628,5.101181952957778
7670943,6372.422565,100,4.372732992,0.1,-0.042173383,0.06,11.84159517,fit looks good,False,1.412030004321137,0.0538384038818573,0.0513475387599755,0.0525929713209164,292.31174961749616,0.9756472564725982,0.9717592175921368,2MASS J19092297+4322421,10.927,9.969,0.021,9.796,0.022,9.754,0.011,1636042515805110273,Gaia EDR3 2105620159389754624,2105620159389754624,1203293236,2016.0,287.3456714410468,0.009572743,43.378389261930046,0.011236147,3.4025999290374607,0.01150541,295.73914,12.03418,-12.027753939192689,0.01288565,-0.3932026395325859,0.014577649,-0.017953778,0.15578738,-0.15311587,-0.0031172864,0.1229949,-0.049064934,-0.29502225,-0.21684967,0.06285945,-0.001362047,361,361,358,3,-0.43949753,844.15936,0.08965138,12.373887,31,True,1.5941342,,,,,,,,41,27,0.020521406,42,18,1,0.016753826,161.41829,0,0,0.98256606,,,,,,,,,False,353,847985.4070718524,118.14124,7177.7256,10.866396,38,488798.6123456688,283.0843,1726.6893,11.115717,36,519846.7601707676,206.64784,2515.6167,10.458207,0.0,38.0,0.0,36.0,0.0,1.1894608,0.6575098,0.24932098,0.40818882,-10.928236,1.0358806,6,6250.0,4.0,-0.25,74.25853679620644,15.223092176926963,300.8123346038711,64.9730210603958,False,False,False,False,292.29773,291.3512,293.22864,292.31717,291.1281,293.33636,10033.0,-0.018509,3.421108929037461
7671716,6352.573919,100,4.528408948,0.1,0.112741094,0.06,35.63868693,"high vsini, but fit looks good",False,1.2451538306680583,0.0474552498073861,0.0452914235139843,0.0463733366606852,230.0208272082721,0.4604002040020418,0.4597995979959819,2MASS J19104658+4318557,10.744,9.808,0.021,9.578,0.017,9.503,0.012,1636042515805110273,Gaia EDR3 2102988478304459392,2102988478304459392,1037545425,2016.0,287.69413747315684,0.007485763,43.315516503502,0.008164882,4.333886150902764,0.008780209,493.5971,8.869545,7.4765344785215,0.009942591,4.771818860792942,0.010485321,-0.093217455,-0.13321127,0.006741603,-0.028933778,0.07176404,-0.043542627,-0.13308863,-0.2156403,0.04944395,-0.045576524,416,416,414,2,-3.0584364,708.3324,0.053749204,4.7801347,31,True,1.5922897,,,,,,,,47,28,0.014666803,52,30,1,0.0033148662,158.616,2,0,0.89420813,,,,,,,,,False,426,1018082.0355703422,250.13599,4070.1143,10.66791,50,584001.5449537127,445.9377,1309.6034,10.922507,50,626639.6448433044,333.8353,1877.0923,10.255351,0.0,40.0,0.0,38.0,0.0,1.1891391,0.6671562,0.25459766,0.41255856,-20.4524,2.6692696,6,6000.0,3.5,0.0,74.30234362665838,14.965449672063311,301.34369909284226,64.84115435959639,False,False,False,False,230.09541,229.68527,230.5301,230.03247,229.69675,230.39374,10033.0,-0.013582,4.347468150902764
7811344,6263.294024,100,4.244352878,0.1,0.077823303,0.06,9.111998991,fit looks good,False,1.3910682805003307,0.0538619612728694,0.0514170583645163,0.05263950981869285,315.93704437044374,1.1907119071190664,1.184966249662466,2MASS J19103202+4331133,11.076,10.246,0.021,10.027,0.023,9.972,0.011,1636042515805110273,Gaia EDR3 2103000710376232576,2103000710376232576,852058276,2016.0,287.6335239420972,0.010804195,43.520562363345526,0.01138437,3.1289709644800974,0.012015509,260.411,36.245815,13.129219651396014,0.014356324,33.78435592189167,0.014247863,-0.043775134,-0.0055492446,-0.14248437,0.0116881095,0.057796106,0.0076223225,-0.23340519,-0.050659157,-0.08248015,-0.034317356,396,396,394,2,-1.0301439,1219.4944,0.11605162,22.420315,31,True,1.590305,,,,,,,,45,28,0.02027963,47,20,0,0.012586429,1.4760877,0,0,0.96244967,,,,,,,,,False,384,690751.6657312092,156.71799,4407.6094,11.089062,44,395345.1936232989,185.29608,2133.5864,11.346101,43,425052.6802556272,108.50418,3917.3853,10.676788,0.0,27.0,0.0,27.0,0.0,1.1876886,0.6693125,0.25703907,0.4122734,-48.468285,0.9282733,10,6250.0,4.5,0.0,74.47924387190228,15.087071880896527,301.38205112262773,65.05024384712824,False,False,False,False,315.87103,314.78143,317.0137,316.02884,314.69046,317.42386,10033.0,-0.036344,3.165314964480097
7880676,6180.333976,100,4.06186541,0.1,0.135080389,0.06,5.295630419,fit looks good,False,2.24480792065164,0.0880594698562697,0.084296232331543,0.08617785109390635,399.8432994329944,1.7429724297242617,1.732492324923271,2MASS J19110415+4336113,10.896,9.921,0.027,9.634,0.022,9.466,0.012,1636042515805110273,Gaia EDR3 2102999404706227200,2102999404706227200,1248139844,2016.0,287.7672932259771,0.009617862,43.60309012371404,0.010588092,2.4838125410418384,0.010974486,226.32608,2.1816978,1.090239873854883,0.012912578,-1.889757365934241,0.014922923,-0.13988994,0.02433851,-0.15675679,0.065062754,0.049159363,0.061416015,-0.1683448,-0.030149592,0.031196443,-0.12857541,335,335,334,1,-0.63822013,737.8247,0.08433105,11.038034,31,False,1.5818949,,,,,,,,38,25,0.02119474,41,15,1,0.0206145,69.06325,0,0,0.9742185,,,,,,,,,False,331,863152.2533273369,126.55913,6820.15,10.847148,37,487427.6282986535,267.6853,1820.898,11.118767,38,540940.6521444676,188.13849,2875.2258,10.415022,0.0,0.0,0.0,0.0,0.0,1.1914101,0.7037449,0.27161884,0.43212605,-26.58188,0.46891108,7,6000.0,4.0,-0.25,74.59745596395045,15.030715068297992,301.65859423746434,65.10148171291358,False,False,False,False,399.58878,398.28244,401.12027,399.51334,397.5939,401.20697,10033.0,-0.017305,2.5011175410418383
7955048,6421.472024,100,4.504517708,0.1,-0.066912129,0.06,12.05522943,fit looks good,False,1.222945376721311,0.0461414663878072,0.0440138471784339,0.04507765678312055,168.4094250942509,0.3339213392134184,0.3335053350533314,2MASS J19202564+4342316,10.133,9.122000000000002,0.02,8.931,0.023,8.859999999999998,0.011,1636042515805110273,Gaia EDR3 2126832934145971200,2126832934145971200,973408383,2016.0,290.10683931363405,0.010635454,43.70876904223434,0.0108503355,5.922750829298062,0.011879378,498.57416,5.3694086,-2.91245959283408,0.013141869,-4.510889865013867,0.015299581,-0.0663279,0.06839682,0.043322753,0.07896438,0.062138937,0.053908303,-0.07850775,0.002119327,0.15366107,-0.0058671064,342,342,340,2,-0.09074903,774.99036,0.091977164,11.3751955,31,False,1.5973443,,,,,,,,39,26,0.02123612,42,14,0,0.014747827,123.56782,0,0,0.9955024,,,,,,,,,False,353,1956122.5221179824,443.74533,4408.21,9.958877,32,1133309.0742739053,439.79175,2576.922,10.202671,39,1190851.519634234,303.39395,3925.0999,9.558251,0.0,0.0,0.0,0.0,0.0,1.1881467,0.64441967,0.24379444,0.40062523,9.600625,2.1496496,2,6500.0,4.5,0.0,75.40884125402262,13.528112712347742,305.5352472474452,64.68717844587741,False,False,False,False,168.40617,168.10956,168.77063,168.54199,168.22903,168.83615,10033.0,-0.015207,5.937957829298062
8013078,6090.880583,100,4.133450766,0.1,-0.146515317,0.06,3.179706142,fit looks good,False,1.50880643006353,0.0604670193909344,0.0577519637580383,0.05910949157448635,331.83900339003395,1.3767657676576732,1.3691736917369326,2MASS J18594971+4352267,11.094,10.24,0.021,9.996,0.018,9.944,0.016,1636042515805110273,Gaia EDR3 2105846658785300480,2105846658785300480,891984004,2016.0,284.957103009901,0.010850283,43.87413440238647,0.012110564,2.973909377502536,0.012588853,236.23355,12.135723,-7.927426848573406,0.014568003,9.188671664890352,0.016015764,-0.032776378,-0.068407744,-0.106690444,-0.0037676275,0.18490377,-0.029725056,-0.10933874,-0.12967606,-0.069583364,0.13212141,370,370,368,2,-3.1435394,1011.01056,0.11419453,19.501305,31,False,1.5857314,,,,,,,,42,26,0.022890108,48,17,2,0.012397902,144.8319,0,0,0.8847495,,,,,,,,,False,361,660907.3792544629,112.09321,5896.052,11.137015,44,375208.1602680967,315.03403,1191.0083,11.402862,42,412750.0914735561,107.94231,3823.8027,10.708677,0.0,27.0,0.0,26.0,0.0,1.192237,0.6941843,0.26584625,0.42833805,4.677149,0.50812256,11,6250.0,4.5,0.0,74.0514536420429,17.010627002573973,297.1189176380146,65.91111186810296,False,False,False,False,332.17523,330.75482,333.45383,331.666,330.5737,332.9728,10033.0,-0.039751,3.013660377502536
8017790,6041.850351,100,4.353092367,0.1,0.034464859,0.06,4.072665928,fit looks good,False,1.1300285315618726,0.0450827977821552,0.0428249639331144,0.0439538808576348,193.3157891578916,0.4952209522095074,0.4940429404294093,2MASS J19095557+4351023,10.574,9.684,0.021,9.502,0.021,9.4,0.011,1636042515805110273,Gaia EDR3 2106008596232623744,2106008596232623744,1684415837,2016.0,287.4815836113844,0.010950838,43.85091681038514,0.013506063,5.153926233679981,0.01336333,385.67682,53.22105,1.81132448149706,0.015109063,53.19021866237968,0.01780194,0.092376105,0.12666908,0.090317406,-0.028982095,0.20589106,-0.015233797,0.0039275256,0.12260273,-0.096985355,-0.020284638,340,340,337,3,-2.373134,919.10535,0.11221949,16.500084,95,False,,1.5762872,0.0035023566,-0.20994444,0.044827327,-0.048311487,-0.13716228,-0.078950346,38,24,0.024640488,42,42,0,0.005544134,172.80006,0,0,0.90822285,,,,,,,,,False,343,1026846.8266916889,187.0618,5489.345,10.658603,37,571230.870945409,241.18564,2368.4282,10.946513,37,651105.247024747,155.79024,4179.371,10.213767,0.0,0.0,0.0,0.0,0.0,1.1903782,0.7327461,0.28791046,0.44483566,-28.839169,1.190652,7,5500.0,3.5,0.0,74.74906086099068,15.318180975844152,301.3565692213113,65.3982268896015,False,False,False,False,193.33351,192.88228,193.86913,193.4186,192.9593,193.91867,10033.0,-0.01904,5.172966233679982
8025283,5919.947355,100,4.420786833,0.1,0.015887325,0.06,2.560832146,fit looks good,False,1.021987194267015,0.0413730050363383,0.0393974959032639,0.0403852504698011,122.9910189101891,0.1677216772167753,0.1677099170991596,2MASS J19222053+4350209,9.968,8.984,0.024,8.697,0.026,8.660999999999998,0.011,1636042515805110273,Gaia EDR3 2126109833453897344,2126109833453897344,470581237,2016.0,290.58559924049337,0.009843327,43.8392404659631,0.010578976,8.11440910176313,0.011192686,724.97424,21.550589,7.164610128518618,0.013668977,20.324768707305257,0.012999474,-0.06392331,-0.0049641742,-0.15672284,0.040981047,0.19163303,0.023706594,-0.26317737,-0.09460045,-0.13148348,-0.0531106,375,375,368,7,-1.0760909,739.32495,0.08446385,10.186849,31,False,1.5669305,,,,,,,,43,27,0.019247528,48,19,1,0.003937109,48.88056,0,0,0.9594237,,,,,,,,,False,361,1933420.4830571224,336.76263,5741.197,9.971551,43,1057061.0011266752,383.4494,2756.7158,10.278292,41,1256134.336007843,242.04182,5189.7407,9.500305,0.0,0.0,0.0,0.0,0.0,1.1964264,0.7779865,0.30674076,0.47124577,-2.7074728,0.7825135,6,6250.0,4.5,0.0,75.68009126189266,13.269452049292388,306.3992204876361,64.6987831755056,False,False,False,False,122.97499,122.79836,123.14768,123.00319,122.84359,123.249985,10033.0,-0.016285,8.13069410176313
8043167,6282.528852,100,4.559955083,0.1,0.055409957,0.06,15.07521072,fit looks good,False,1.1226428948733638,0.0435991285612225,0.0417266716121977,0.0426629000867101,301.0867118671187,1.1048240482404594,1.099691276912779,2MASS J19455920+4353019,11.027,10.612,0.019,10.362,0.017,10.328,0.015,1636042515805110273,Gaia EDR3 2078822965083313408,2078822965083313408,1154003036,2016.0,296.49663929048074,0.010112079,43.88380992587892,0.012084354,3.2756584782351137,0.012276962,266.81345,11.950734,-6.457677541715032,0.013397271,-10.055766852397008,0.015727423,-0.0353222,0.024479479,0.09619233,-0.044017516,0.17443037,-0.05150473,-0.25933945,-0.083477855,-0.08784028,-0.045844294,362,362,360,2,-0.6833995,1095.8187,0.100824736,15.297484,31,True,1.5730194,,,,,,,,43,28,0.022109792,49,17,0,0.019155204,5.138676,0,0,0.97353166,,,,,,,,,False,358,446261.09233749536,148.8913,2997.2275,11.563395,43,247238.20538748283,251.44301,983.2773,11.855753,41,285183.2960829092,183.29088,1555.9055,11.1100855,0.0,0.0,0.0,0.0,0.0,1.1930717,0.74566746,0.2923584,0.45330906,5.352236,0.74369705,4,6000.0,3.5,0.0,77.68532095788875,9.488487590296447,315.4927329165667,63.1991396263714,False,False,False,False,301.26907,300.2298,302.23038,301.22858,300.3157,302.29752,10033.0,-0.04577,3.321428478235114
8077525,6236.595171,100,4.31987809,0.1,0.011059642,0.06,3.507393398,fit looks good,False,1.2259477102426264,0.0474955670266907,0.0452382441783429,0.0463669056025168,229.6738547385474,0.539285392853941,0.5382001020010421,2MASS J18504858+4356516,10.536,9.771,0.023,9.602,0.019,9.561000000000002,0.011,1636042515805110273,Gaia EDR3 2105320439390706560,2105320439390706560,105264401,2016.0,282.70248037005155,0.008714251,43.94783852508038,0.010134517,4.3408788228523205,0.010311251,420.9847,33.05248,9.06511990812306,0.0117428545,31.785057443452665,0.012451653,-0.079521336,-0.1454009,-0.031528354,0.05733725,0.14903274,-0.010660857,-0.35201603,-0.21057172,-0.18116082,0.021244574,372,372,372,0,0.3945037,814.69147,0.07509872,9.049621,31,True,1.5912795,,,,,,,,42,28,0.017835677,45,18,1,0.02398012,29.009192,0,0,1.0136842,,,,,,,,,False,374,1015559.7088781327,180.62924,5622.3438,10.670603,44,582180.3329974683,316.93182,1836.926,10.925899,41,623741.7574169078,137.47581,4537.1016,10.260384,0.0,0.0,0.0,0.0,0.0,1.1874458,0.66551495,0.25529575,0.4102192,,,0,,,,73.51662806938704,18.554707876866097,293.258433062875,66.36449108226043,False,False,False,False,229.51233,229.00119,230.1163,229.70908,229.03792,230.19618,10033.0,-0.013177,4.35405582285232
8112746,6125.981552,100,4.235177853,0.1,0.063259647,0.06,3.479761396,fit looks good,False,1.3154004169803046,0.0524068170210501,0.0500285289294788,0.05121767297526445,260.87021070210704,1.1672609126091515,1.1600518405183493,2MASS J19470550+4357444,10.97,10.022,0.02,9.764,0.018,9.704,0.015,1636042515805110273,Gaia EDR3 2078827019532610816,2078827019532610816,1650810945,2016.0,296.772928330378,0.014354652,43.96218607243213,0.017183008,3.803548294796141,0.017264223,220.31389,34.015366,-4.089976681331714,0.019576015,-33.76858219176314,0.02188531,-0.04417021,-0.005562169,-0.1684113,-0.0022177242,0.12531072,-0.0043841563,-0.30290526,-0.0160395,-0.16055118,-0.06358137,404,404,401,3,6.5205784,1814.8201,0.18384662,49.125103,31,False,1.5692775,,,,,,,,46,28,0.031114817,49,22,2,0.015940709,31.029007,0,0,1.2395238,,,,,,,,,False,388,740453.1184608579,130.65326,5667.3145,11.013623,45,408130.4518783635,209.4881,1948.2274,11.311544,45,477582.8996670558,131.01337,3645.299,10.550274,0.0,0.0,0.0,0.0,0.0,1.1961775,0.7612705,0.29792118,0.46334934,-18.802164,0.50814396,5,6250.0,4.5,0.0,77.8521516635959,9.351892300509904,315.96679795900366,63.1924317891849,False,False,False,False,261.01437,259.8519,261.93677,260.86905,259.63522,262.22296,10033.0,-0.030008,3.833556294796141
8228742,6059.449523,100,4.003061172,0.1,-0.062790054,0.06,4.256831026,fit looks good,False,1.8552328122841637,0.0753919091746495,0.0719167357198808,0.07365432244726515,175.5090870908709,0.3336134961349728,0.3332713327133376,2MASS J19204792+4409188,9.369,8.386,0.027,8.157999999999998,0.02,8.115999999999998,0.022,1636042515805110273,Gaia EDR3 2126880208846372224,2126880208846372224,1039057941,2016.0,290.1999497218971,0.00976556,44.15523442051687,0.010646354,5.680668260895478,0.010929026,519.77814,33.21942,32.713694922664374,0.013267036,5.774442707418464,0.013182647,-0.028512655,-0.059514076,-0.24431081,-0.08930867,0.20248239,-0.111601226,-0.28442404,-0.08348189,0.081869066,0.07028838,334,334,330,4,-2.245443,557.1114,0.06858345,6.34318,31,True,1.5817466,,,,,,,,39,28,0.019364819,42,17,2,0.022440702,20.882214,0,0,0.91223735,,,,,,,,,False,341,3443522.4558807206,482.57742,7135.689,9.344859,40,1935711.578067194,1070.381,1808.4324,9.621441,40,2181390.9557308443,387.28232,5632.56,8.901062,0.0,0.0,0.0,0.0,0.0,1.1956079,0.7203789,0.27658176,0.4437971,11.570278,0.21684685,5,6000.0,4.0,-0.25,75.8548818001653,13.654056499790338,306.0245296551974,65.0880677840922,False,False,False,False,175.50972,175.18785,175.81628,175.5473,175.19101,175.8179,10033.0,-0.017083,5.697751260895479
8265838,6331.779254,100,4.340680698,0.1,0.065965735,0.06,8.917103362,fit looks good,False,2.3571442269202425,0.1143634165791787,0.1084818503531228,0.11142263346615075,457.82820428204286,13.098075980759802,12.422569225692255,2MASS J20051598+4407111,10.855,9.93,0.019,9.668,0.019,9.627,0.019,1636042515805110273,Gaia EDR3 2081867478421893632,2081867478421893632,630809829,2016.0,301.3165051844335,0.05129752,44.1196060763549,0.05674439,2.1731355979171645,0.061346713,35.423832,33.00518,-12.114891678505574,0.06681532,-30.701325750681534,0.06984994,-0.0056462553,-0.099552624,0.02318252,-0.03274463,0.18179166,-0.08650453,-0.2514471,-0.20963188,-0.11667004,0.054049518,383,383,382,1,82.41174,23686.898,0.7062983,665.4221,31,False,1.583465,,,,,,,,44,28,0.09976608,49,19,0,0.011461879,176.3568,0,0,5.196801,,,,,,,,,False,385,873321.328534085,141.13803,6187.711,10.834432,44,494946.8113473804,224.08858,2208.7107,11.102146,44,548398.4339790198,145.40987,3771.3977,10.400155,0.0,22.0,0.0,23.0,0.0,1.1946865,0.7019911,0.2677145,0.43427658,-4.8762636,1.0997916,4,6000.0,4.0,-0.25,79.65525472042799,6.612956049269776,322.5523214362027,61.966009249858494,False,False,False,False,458.51678,448.48215,470.4459,457.74496,445.23495,469.65433,10033.0,-0.017172,2.1903075979171645
